name,all,cur_select_size,cur_size_ratio,effect_len,mop,i,model_name,data_name,pair_name
MAX_P,0.03997504711151123,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.035100042819976814,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04852503538131714,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.046800017356872566,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.04780000448226929,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
CES,0.03667503595352173,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.041200041770935066,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.03804999589920044,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.04234999418258667,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.04307502508163452,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.021475017070770264,1000,0.025,853,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.02490001916885376,1000,0.025,858,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.024525046348571774,1000,0.025,890,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.011575043201446531,1000,0.025,730,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.021175026893615726,1000,0.025,946,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.014375030994415285,1000,0.025,819,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.020700037479400638,1000,0.025,927,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.014275014400482178,1000,0.025,450,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.035525023937225335,2000,0.05,1641,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.03692501783370972,2000,0.05,1708,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.031374990940093994,2000,0.05,1771,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.017150044441223145,2000,0.05,1455,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03152501583099365,2000,0.05,1870,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.022375047206878662,2000,0.05,1676,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.032325029373168945,2000,0.05,1847,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.021200001239776608,2000,0.05,966,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03925001621246338,3000,0.075,2472,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.041925013065338135,3000,0.075,2533,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03517502546310425,3000,0.075,2652,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.02270001173019409,3000,0.075,2197,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03839999437332153,3000,0.075,2761,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.027025043964385983,3000,0.075,2510,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.04080003499984741,3000,0.075,2744,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.022050023078918457,3000,0.075,1415,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.042750000953674316,4000,0.1,3294,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04527503252029419,4000,0.1,3367,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.044950008392333984,4000,0.1,3494,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.0258750319480896,4000,0.1,2950,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.047900021076202386,4000,0.1,3661,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.03402501344680786,4000,0.1,3333,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.041575014591217034,4000,0.1,3628,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02617502212524414,4000,0.1,1994,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.02317500114440918,1000,0.025,624,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.021499991416931152,1000,0.025,720,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.015574991703033447,1000,0.025,610,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.016475021839141846,1000,0.025,761,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.0193750262260437,1000,0.025,639,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.013475000858306885,1000,0.025,840,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.017825007438659668,1000,0.025,673,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.016950011253356934,1000,0.025,382,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.026975035667419437,2000,0.05,1275,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.032550036907196045,2000,0.05,1425,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.028075039386749268,2000,0.05,1282,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.020425021648406986,2000,0.05,1512,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.027675032615661618,2000,0.05,1366,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.02437502145767212,2000,0.05,1686,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02522504329681396,2000,0.05,1389,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.01407504081726074,2000,0.05,720,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03607499599456787,3000,0.075,1928,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.0377500057220459,3000,0.075,2131,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03417503833770752,3000,0.075,2013,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.02315002679824829,3000,0.075,2268,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.032649993896484375,3000,0.075,2092,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.02865004539489746,3000,0.075,2517,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03627502918243408,3000,0.075,2122,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.022825002670288086,3000,0.075,1087,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03804999589920044,4000,0.1,2595,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04250001907348633,4000,0.1,2833,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03927499055862427,4000,0.1,2691,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.029399991035461426,4000,0.1,3014,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.037075042724609375,4000,0.1,2842,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.033550024032592766,4000,0.1,3335,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03932499885559082,4000,0.1,2862,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.022024989128112796,4000,0.1,1481,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.017750024795532227,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.01995003223419189,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.015749990940093994,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01412498950958252,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02390003204345703,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02717500925064087,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.026775002479553226,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.021775007247924805,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.030650019645690918,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03235000371932984,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03200000524520874,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02977502346038818,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0343250036239624,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03755003213882446,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03627502918243408,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.0344499945640564,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.014699995517730713,1000,0.025,849,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.017750024795532227,1000,0.025,826,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.013900041580200195,1000,0.025,832,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.012425005435943605,1000,0.025,821,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02467501163482666,2000,0.05,1703,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.024875044822692868,2000,0.05,1683,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.019574999809265137,2000,0.05,1673,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02077502012252808,2000,0.05,1652,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02867501974105835,3000,0.075,2550,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03100001811981201,3000,0.075,2516,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02910000085830688,3000,0.075,2515,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.026825010776519772,3000,0.075,2491,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03172498941421509,4000,0.1,3378,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.034000039100646966,4000,0.1,3351,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.032700002193450935,4000,0.1,3341,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.031625032424926765,4000,0.1,3335,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.01614999771118164,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.01829999685287476,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.015974998474121094,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01582503318786621,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02517503499984741,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.025825023651123047,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02614998817443848,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.023000001907348636,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03282499313354492,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03207498788833618,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.029924988746643063,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02955001592636108,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03427499532699585,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.036575019359588616,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03710001707077026,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03519999980926514,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.014950037002563475,1000,0.025,850,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.017024993896484375,1000,0.025,828,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.012549996376037598,1000,0.025,834,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.011875033378601074,1000,0.025,821,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.021849989891052246,2000,0.05,1704,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.027424991130828857,2000,0.05,1686,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.020650029182434082,2000,0.05,1675,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02187502384185791,2000,0.05,1652,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03125,3000,0.075,2551,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.029900014400482174,3000,0.075,2519,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0281749963760376,3000,0.075,2517,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.0261000394821167,3000,0.075,2490,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03299999237060547,4000,0.1,3379,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03470003604888916,4000,0.1,3353,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.030550003051757806,4000,0.1,3343,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03027504682540894,4000,0.1,3334,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.01412498950958252,1000,0.025,850,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.017625033855438232,1000,0.025,828,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.01335000991821289,1000,0.025,835,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01382499933242798,1000,0.025,821,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0216749906539917,2000,0.05,1704,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.0258750319480896,2000,0.05,1685,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.022875010967254642,2000,0.05,1676,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01789999008178711,2000,0.05,1653,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02877503633499145,3000,0.075,2551,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.026549994945526127,3000,0.075,2518,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.027450025081634518,3000,0.075,2518,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.027824997901916504,3000,0.075,2492,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.032950043678283684,4000,0.1,3379,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.035724997520446784,4000,0.1,3352,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03392499685287476,4000,0.1,3344,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03167504072189331,4000,0.1,3335,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04257500171661377,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.03939998149871826,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.028075039386749268,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.023850023746490482,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.023350000381469727,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.027599990367889404,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03479999303817749,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.0228000283241272,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.04925000667572022,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.02715003490447998,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0572500228881836,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.03932499885559082,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.04617500305175781,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.03627502918243408,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04887503385543823,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.02197498083114624,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.06697499752044678,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.049625039100646966,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.06059998273849487,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.04000002145767212,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.05570000410079956,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.03472501039505005,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.053499996662139886,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.035750031471252434,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.0627250075340271,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.059850037097930915,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0658000111579895,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.053799986839294434,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.053799986839294434,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.050549983978271484,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.06482499837875366,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.050275027751922614,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03667503595352173,1000,0.025,916,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.033075034618377686,1000,0.025,955,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.033550024032592766,1000,0.025,987,RG,0,resNet20,fashion,fashion_resNet20
CES,0.026825010776519772,1000,0.025,863,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.03329998254776001,1000,0.025,897,RG,0,resNet20,fashion,fashion_resNet20
Random,0.016925036907196045,1000,0.025,844,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03012502193450928,1000,0.025,851,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.012425005435943605,1000,0.025,91,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.061550021171569824,2000,0.05,1767,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.052625000476837165,2000,0.05,1896,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0344499945640564,2000,0.05,1963,RG,0,resNet20,fashion,fashion_resNet20
CES,0.031125009059906006,2000,0.05,1751,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.0506250262260437,2000,0.05,1680,RG,0,resNet20,fashion,fashion_resNet20
Random,0.026650011539459232,2000,0.05,1687,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03705000877380371,2000,0.05,1595,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.017400026321411133,2000,0.05,166,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.0593000054359436,3000,0.075,2630,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.0590749979019165,3000,0.075,2822,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05147498846054077,3000,0.075,2914,RG,0,resNet20,fashion,fashion_resNet20
CES,0.044575035572052,3000,0.075,2641,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.031899988651275635,3000,0.075,2410,RG,0,resNet20,fashion,fashion_resNet20
Random,0.04452502727508545,3000,0.075,2512,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04430001974105835,3000,0.075,2365,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.01910001039505005,3000,0.075,318,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05782502889633179,4000,0.1,3490,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.07027500867843628,4000,0.1,3776,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0661500096321106,4000,0.1,3856,RG,0,resNet20,fashion,fashion_resNet20
CES,0.04715001583099365,4000,0.1,3519,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.04685002565383911,4000,0.1,3142,RG,0,resNet20,fashion,fashion_resNet20
Random,0.060525000095367425,4000,0.1,3328,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.05847501754760742,4000,0.1,3155,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.023450016975402832,4000,0.1,570,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03392499685287476,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.0406000018119812,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.037225008010864265,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.009725034236907959,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.018375039100646973,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.01810002326965332,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.0256500244140625,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.0258750319480896,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05467498302459717,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.043049991130828864,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.037150025367736816,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.03322499990463257,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.03417503833770752,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.03252500295639038,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04397499561309815,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.03637498617172241,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.04887503385543823,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04532498121261597,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0630500316619873,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.04307502508163452,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.05744999647140502,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.050999999046325684,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.044000029563903816,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.04417502880096436,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.0685499906539917,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05650001764297485,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05935001373291016,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.05002498626708984,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.045675039291381836,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.04610002040863037,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.05779999494552612,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.046800017356872566,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.033325016498565674,1000,0.025,686,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.034200012683868415,1000,0.025,669,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.043200016021728516,1000,0.025,613,IR,0,resNet20,fashion,fashion_resNet20
CES,0.01637500524520874,1000,0.025,840,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.03372502326965332,1000,0.025,635,IR,0,resNet20,fashion,fashion_resNet20
Random,0.018000006675720215,1000,0.025,837,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04100000858306885,1000,0.025,647,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.02747499942779541,1000,0.025,921,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.048700034618377686,2000,0.05,1430,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04852503538131714,2000,0.05,1353,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.031850039958953864,2000,0.05,1234,IR,0,resNet20,fashion,fashion_resNet20
CES,0.03207498788833618,2000,0.05,1675,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.02507501840591431,2000,0.05,1271,IR,0,resNet20,fashion,fashion_resNet20
Random,0.016250014305114746,2000,0.05,1657,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04507499933242798,2000,0.05,1292,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.030449986457824707,2000,0.05,1771,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.051800012588500984,3000,0.075,2178,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.052625000476837165,3000,0.075,2044,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.039425015449523926,3000,0.075,1855,IR,0,resNet20,fashion,fashion_resNet20
CES,0.037874996662139886,3000,0.075,2504,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.036650002002716064,3000,0.075,1915,IR,0,resNet20,fashion,fashion_resNet20
Random,0.05059999227523804,3000,0.075,2500,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.040700018405914314,3000,0.075,1949,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.041949987411499016,3000,0.075,2569,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.044950008392333984,4000,0.1,2924,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.06024998426437377,4000,0.1,2744,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0568000078201294,4000,0.1,2510,IR,0,resNet20,fashion,fashion_resNet20
CES,0.04554998874664306,4000,0.1,3343,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.05625003576278687,4000,0.1,2559,IR,0,resNet20,fashion,fashion_resNet20
Random,0.05132502317428589,4000,0.1,3325,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.050300002098083496,4000,0.1,2602,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.038775026798248284,4000,0.1,3272,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03342503309249878,1000,0.025,551,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.031575024127960205,1000,0.025,668,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03415000438690185,1000,0.025,557,CR,0,resNet20,fashion,fashion_resNet20
CES,0.03220003843307495,1000,0.025,838,CR,0,resNet20,fashion,fashion_resNet20
Gini,0.027875006198883057,1000,0.025,585,CR,0,resNet20,fashion,fashion_resNet20
Random,0.02329999208450317,1000,0.025,827,CR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.025000035762786862,1000,0.025,603,CR,0,resNet20,fashion,fashion_resNet20
