name,all,cur_select_size,cur_size_ratio,effect_len,mop,i,model_name,data_name,pair_name
Gini,0.03835004568099976,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.031599998474121094,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03747498989105225,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.033749997615814216,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04769998788833618,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04647499322891235,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.048550009727478034,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
CES,0.032775044441223145,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04265004396438599,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.03640002012252808,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.042625010013580315,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.04167503118515015,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.023725032806396484,1000,0.025,833,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.023575007915496826,1000,0.025,847,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.022024989128112796,1000,0.025,867,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.011400043964385986,1000,0.025,741,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.022900044918060303,1000,0.025,933,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.01732504367828369,1000,0.025,842,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02219998836517334,1000,0.025,918,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.015974998474121094,1000,0.025,461,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03330004215240478,2000,0.05,1641,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.032625019550323486,2000,0.05,1694,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.031125009059906006,2000,0.05,1752,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.017000019550323486,2000,0.05,1473,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.029300034046173092,2000,0.05,1858,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.02215003967285156,2000,0.05,1662,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.031125009059906006,2000,0.05,1820,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.020025014877319336,2000,0.05,956,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.0375249981880188,3000,0.075,2451,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.0380750298500061,3000,0.075,2521,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03909999132156372,3000,0.075,2622,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.020725011825561523,3000,0.075,2224,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03624999523162842,3000,0.075,2730,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.0258750319480896,3000,0.075,2488,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.0388750433921814,3000,0.075,2711,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02145004272460937,3000,0.075,1414,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.0435749888420105,4000,0.1,3265,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.044650018215179436,4000,0.1,3327,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.043274998664855964,4000,0.1,3445,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.024950027465820312,4000,0.1,2964,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04222500324249268,4000,0.1,3631,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.027100026607513428,4000,0.1,3299,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03975003957748413,4000,0.1,3598,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02672499418258667,4000,0.1,1964,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.02047502994537353,1000,0.025,596,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.022375047206878662,1000,0.025,700,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.017100036144256592,1000,0.025,607,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.01642501354217529,1000,0.025,760,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.015675008296966553,1000,0.025,636,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.015799999237060547,1000,0.025,832,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.020224988460540768,1000,0.025,655,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.013200044631958008,1000,0.025,397,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.022675037384033203,2000,0.05,1251,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.030050039291381836,2000,0.05,1394,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.0252000093460083,2000,0.05,1255,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.020974993705749508,2000,0.05,1540,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.025799989700317383,2000,0.05,1356,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.023025035858154297,2000,0.05,1655,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02967500686645508,2000,0.05,1365,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.018175005912780758,2000,0.05,748,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03782498836517334,3000,0.075,1924,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.03470003604888916,3000,0.075,2099,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03280001878738403,3000,0.075,1989,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.023000001907348636,3000,0.075,2302,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.031599998474121094,3000,0.075,2075,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.02717500925064087,3000,0.075,2494,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03352499008178711,3000,0.075,2114,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02277499437332153,3000,0.075,1120,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04085004329681397,4000,0.1,2583,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04280000925064087,4000,0.1,2801,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.035875022411346436,4000,0.1,2666,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.03002500534057617,4000,0.1,3082,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03850001096725464,4000,0.1,2808,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.030875027179718018,4000,0.1,3320,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.037075042724609375,4000,0.1,2854,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02307504415512085,4000,0.1,1541,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.017825007438659668,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.019749999046325684,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0158500075340271,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01434999704360962,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02469998598098755,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.025874972343444824,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.026600003242492683,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.021574974060058597,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.030049979686737064,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03200000524520874,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0310249924659729,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02967500686645508,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0340999960899353,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03759998083114624,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03607499599456787,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.035300016403198235,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.016349971294403076,1000,0.025,848,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.014474987983703613,1000,0.025,827,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.010699987411499023,1000,0.025,830,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.0151749849319458,1000,0.025,819,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.025250017642974854,2000,0.05,1702,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02562499046325684,2000,0.05,1684,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02284997701644897,2000,0.05,1671,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.021049976348876957,2000,0.05,1650,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.029874980449676517,3000,0.075,2549,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.031350016593933105,3000,0.075,2517,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.025600016117095947,3000,0.075,2513,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02477496862411499,3000,0.075,2489,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03197497129440308,4000,0.1,3377,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03560000658035278,4000,0.1,3351,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02974998950958252,4000,0.1,3339,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03157496452331543,4000,0.1,3332,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0191500186920166,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.018575012683868408,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.01487499475479126,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.014549970626831056,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.026449978351593014,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02639997005462646,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.027074992656707764,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.021399974822998047,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.032649993896484375,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03307497501373291,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02997499704360962,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.030600011348724362,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03482496738433838,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03614997863769531,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03579998016357422,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.035425007343292236,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.01412498950958252,1000,0.025,850,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.016799986362457275,1000,0.025,828,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.011799991130828856,1000,0.025,835,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01319998502731323,1000,0.025,821,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0212249755859375,2000,0.05,1704,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02529996633529663,2000,0.05,1685,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.022000014781951904,2000,0.05,1676,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.019199967384338382,2000,0.05,1652,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.031324982643127434,3000,0.075,2551,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.026350021362304688,3000,0.075,2518,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02649998664855957,3000,0.075,2518,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02595001459121704,3000,0.075,2491,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.033724963665008545,4000,0.1,3379,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.035650014877319336,4000,0.1,3352,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.033975005149841316,4000,0.1,3344,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.031125009059906006,4000,0.1,3334,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.015774965286254883,1000,0.025,851,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.01767498254776001,1000,0.025,826,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0116499662399292,1000,0.025,835,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01260000467300415,1000,0.025,821,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.023649990558624268,2000,0.05,1705,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02647501230239868,2000,0.05,1683,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.022300004959106445,2000,0.05,1675,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.022099971771240238,2000,0.05,1652,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03104996681213379,3000,0.075,2552,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.030224978923797607,3000,0.075,2516,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.028050005435943604,3000,0.075,2518,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.027374982833862305,3000,0.075,2491,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.031549990177154534,4000,0.1,3380,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.035399973392486565,4000,0.1,3350,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.030124962329864505,4000,0.1,3343,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.031324982643127434,4000,0.1,3334,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03302502632141113,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.041575014591217034,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03285002708435058,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.019775032997131348,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.014524996280670166,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.021624982357025143,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03927499055862427,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.01885002851486206,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05032503604888916,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05884999036788941,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.043500006198883064,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.030075013637542725,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.044575035572052,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.03130000829696655,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.047174990177154534,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.040400028228759766,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.052874982357025146,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05297499895095825,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.052399992942810066,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.046375036239624016,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.043274998664855964,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.03917503356933594,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.06337499618530272,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.031625032424926765,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.057775020599365234,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05355000495910645,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05462503433227539,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.05175000429153442,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.04952502250671387,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.04967498779296875,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.06090003252029419,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.050275027751922614,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.02490001916885376,1000,0.025,910,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.037000000476837165,1000,0.025,949,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03119999170303345,1000,0.025,987,RG,0,resNet20,fashion,fashion_resNet20
CES,0.0307999849319458,1000,0.025,858,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.029799997806549076,1000,0.025,895,RG,0,resNet20,fashion,fashion_resNet20
Random,0.014375030994415285,1000,0.025,839,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.01902502775192261,1000,0.025,836,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.011650025844573976,1000,0.025,93,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.046150028705596924,2000,0.05,1784,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.033775031566619866,2000,0.05,1889,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05094999074935913,2000,0.05,1967,RG,0,resNet20,fashion,fashion_resNet20
CES,0.030600011348724362,2000,0.05,1739,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.041999995708465576,2000,0.05,1656,RG,0,resNet20,fashion,fashion_resNet20
Random,0.03925001621246338,2000,0.05,1699,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03727501630783081,2000,0.05,1589,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.01714998483657837,2000,0.05,172,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05672502517700195,3000,0.075,2650,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04874998331069946,3000,0.075,2825,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.04084998369216919,3000,0.075,2932,RG,0,resNet20,fashion,fashion_resNet20
CES,0.027225017547607425,3000,0.075,2613,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.04905003309249878,3000,0.075,2411,RG,0,resNet20,fashion,fashion_resNet20
Random,0.03887498378753662,3000,0.075,2527,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04505002498626709,3000,0.075,2360,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.020850002765655518,3000,0.075,342,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.06430000066757202,4000,0.1,3505,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04890000820159912,4000,0.1,3781,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05837500095367432,4000,0.1,3878,RG,0,resNet20,fashion,fashion_resNet20
CES,0.04317498207092285,4000,0.1,3498,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.04817503690719605,4000,0.1,3143,RG,0,resNet20,fashion,fashion_resNet20
Random,0.04802501201629639,4000,0.1,3343,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.059400022029876716,4000,0.1,3154,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.019975006580352783,4000,0.1,582,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.032649993896484375,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.024725019931793213,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.037025034427642815,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.022350013256073,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.032599985599517815,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.02952498197555542,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.036949992179870605,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.024075031280517575,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.04019999504089356,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05057501792907715,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05215001106262207,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.04527503252029419,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.04409998655319214,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.029425024986267086,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04019999504089356,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.02864998579025269,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05252498388290405,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04865002632141113,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.048700034618377686,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.040674984455108636,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.04302501678466797,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.0417250394821167,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.047675013542175286,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.04475003480911255,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.059774994850158684,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.061300039291381836,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.062125027179718025,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.048799991607666016,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.0598750114440918,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.044725000858306885,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.054149985313415534,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.048125028610229485,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.02797502279281616,1000,0.025,695,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.02712500095367432,1000,0.025,680,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.021700024604797363,1000,0.025,614,IR,0,resNet20,fashion,fashion_resNet20
CES,0.026250004768371586,1000,0.025,823,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.01887500286102295,1000,0.025,631,IR,0,resNet20,fashion,fashion_resNet20
Random,0.0187000036239624,1000,0.025,824,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.026525020599365238,1000,0.025,642,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.020850002765655518,1000,0.025,914,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03975003957748413,2000,0.05,1445,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.049099981784820564,2000,0.05,1374,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03547501564025879,2000,0.05,1234,IR,0,resNet20,fashion,fashion_resNet20
CES,0.03107500076293945,2000,0.05,1642,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.034075021743774414,2000,0.05,1283,IR,0,resNet20,fashion,fashion_resNet20
Random,0.05207502841949463,2000,0.05,1649,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03562498092651367,2000,0.05,1303,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.029825031757354736,2000,0.05,1757,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.041549980640411384,3000,0.075,2205,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.0494999885559082,3000,0.075,2065,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.039425015449523926,3000,0.075,1872,IR,0,resNet20,fashion,fashion_resNet20
CES,0.03547501564025879,3000,0.075,2489,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.04409998655319214,3000,0.075,1936,IR,0,resNet20,fashion,fashion_resNet20
Random,0.04347503185272217,3000,0.075,2476,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04054999351501465,3000,0.075,1955,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.039425015449523926,3000,0.075,2580,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05877500772476196,4000,0.1,2958,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05199998617172241,4000,0.1,2757,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.04930001497268677,4000,0.1,2519,IR,0,resNet20,fashion,fashion_resNet20
CES,0.04132503271102905,4000,0.1,3311,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.05470001697540283,4000,0.1,2596,IR,0,resNet20,fashion,fashion_resNet20
Random,0.03267502784729004,4000,0.1,3313,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03452503681182861,4000,0.1,2630,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.04032498598098755,4000,0.1,3273,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.044149994850158684,1000,0.025,575,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.028800010681152344,1000,0.025,662,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.017324984073638916,1000,0.025,579,CR,0,resNet20,fashion,fashion_resNet20
CES,0.02747499942779541,1000,0.025,830,CR,0,resNet20,fashion,fashion_resNet20
Gini,0.02864998579025269,1000,0.025,595,CR,0,resNet20,fashion,fashion_resNet20
