name,all,cur_select_size,cur_size_ratio,effect_len,mop,i,model_name,data_name,pair_name
CES,0.03040003776550293,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03712499141693115,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.02912503480911255,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.0384250283241272,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.03532499074935913,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.0473250150680542,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04455000162124634,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.0497249960899353,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
CES,0.035374999046325684,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04022502899169922,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.03440004587173462,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.043500006198883064,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.04234999418258667,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.025025010108947757,1000,0.025,839,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.02597498893737793,1000,0.025,858,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.02175003290176392,1000,0.025,884,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.007674992084503174,1000,0.025,730,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.019550025463104248,1000,0.025,939,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.017075002193450928,1000,0.025,844,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02240002155303955,1000,0.025,925,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.015700042247772217,1000,0.025,454,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03392499685287476,2000,0.05,1653,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.03395003080368042,2000,0.05,1714,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.029900014400482174,2000,0.05,1768,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.01877504587173462,2000,0.05,1478,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03000003099441528,2000,0.05,1869,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.021200001239776608,2000,0.05,1667,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.030625045299530033,2000,0.05,1840,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.017075002193450928,2000,0.05,941,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03947502374649048,3000,0.075,2462,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.0412750244140625,3000,0.075,2549,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03327500820159912,3000,0.075,2661,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.02507501840591431,3000,0.075,2218,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03802502155303955,3000,0.075,2762,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.02770000696182251,3000,0.075,2493,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03977501392364502,3000,0.075,2742,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.024075031280517575,3000,0.075,1413,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.042150020599365234,4000,0.1,3291,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04537498950958252,4000,0.1,3354,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.042174994945526116,4000,0.1,3497,IR,0,LeNet1,fashion,fashion_LeNet1
CES,0.02772504091262817,4000,0.1,2963,IR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04385000467300415,4000,0.1,3661,IR,0,LeNet1,fashion,fashion_LeNet1
Random,0.03235000371932984,4000,0.1,3330,IR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.044149994850158684,4000,0.1,3624,IR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.028124988079071045,4000,0.1,1957,IR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.017075002193450928,1000,0.025,606,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.024875044822692868,1000,0.025,697,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.017625033855438232,1000,0.025,627,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.012625038623809814,1000,0.025,760,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.015749990940093994,1000,0.025,637,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.012750029563903809,1000,0.025,817,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.017850041389465332,1000,0.025,671,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.011400043964385986,1000,0.025,382,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.027450025081634518,2000,0.05,1261,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.031599998474121094,2000,0.05,1403,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.02727502584457397,2000,0.05,1307,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.016625046730041504,2000,0.05,1514,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.026250004768371586,2000,0.05,1339,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.022675037384033203,2000,0.05,1655,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02910000085830688,2000,0.05,1368,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.01969999074935913,2000,0.05,732,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.037150025367736816,3000,0.075,1934,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.038450002670288086,3000,0.075,2112,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03637504577636719,3000,0.075,2058,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.02195000648498535,3000,0.075,2263,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.031100034713745117,3000,0.075,2055,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.028375029563903812,3000,0.075,2471,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03197503089904785,3000,0.075,2112,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.018999993801116943,3000,0.075,1105,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04222500324249268,4000,0.1,2603,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04385000467300415,4000,0.1,2811,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.039799988269805915,4000,0.1,2775,CR,0,LeNet1,fashion,fashion_LeNet1
CES,0.029399991035461426,4000,0.1,3024,CR,0,LeNet1,fashion,fashion_LeNet1
Gini,0.037600040435791016,4000,0.1,2798,CR,0,LeNet1,fashion,fashion_LeNet1
Random,0.03655004501342773,4000,0.1,3295,CR,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.039350032806396484,4000,0.1,2844,CR,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02114999294281006,4000,0.1,1507,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.01644998788833618,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.01855003833770752,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0153999924659729,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.016250014305114746,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.024275004863739014,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02877503633499145,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02712500095367432,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.026374995708465576,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.029799997806549076,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.0314750075340271,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.030525028705596924,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.028475046157836918,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.035499989986419685,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.038600027561187744,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03747498989105225,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03659999370574951,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
NAC,0.015000045299530031,1000,0.025,850,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.016950011253356934,1000,0.025,827,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.011925041675567629,1000,0.025,833,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.014699995517730713,1000,0.025,823,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.024049997329711914,2000,0.05,1704,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02422499656677246,2000,0.05,1684,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.023350000381469727,2000,0.05,1674,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.020974993705749508,2000,0.05,1653,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02584999799728394,3000,0.075,2551,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03105002641677856,3000,0.075,2516,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02727502584457397,3000,0.075,2516,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.02530002593994141,3000,0.075,2493,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03200000524520874,4000,0.1,3379,RG,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.035425007343292236,4000,0.1,3351,RG,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03172498941421509,4000,0.1,3342,RG,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03200000524520874,4000,0.1,3337,RG,0,LeNet1,fashion,fashion_LeNet1
NAC,0.017250001430511475,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.01985001564025879,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.016175031661987305,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.014750003814697266,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02597498893737793,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.027424991130828857,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.0258750319480896,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.023450016975402832,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.0291750431060791,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.03115004301071167,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.029049992561340325,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.028475046157836918,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03492504358291626,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.038175046443939216,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NBC,0.036774992942810066,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.035499989986419685,4000,0.1,4000,RP,0,LeNet1,fashion,fashion_LeNet1
NAC,0.015700042247772217,1000,0.025,850,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.016025006771087646,1000,0.025,828,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.012750029563903809,1000,0.025,836,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.014225006103515625,1000,0.025,822,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02490001916885376,2000,0.05,1704,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.025600016117095947,2000,0.05,1686,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.023625016212463382,2000,0.05,1677,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01985001564025879,2000,0.05,1653,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02662503719329834,3000,0.075,2551,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.029700040817260742,3000,0.075,2518,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02792501449584961,3000,0.075,2520,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.026024997234344482,3000,0.075,2492,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.03132504224777222,4000,0.1,3379,IR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.036100029945373535,4000,0.1,3353,IR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03299999237060547,4000,0.1,3345,IR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.03002500534057617,4000,0.1,3336,IR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.014299988746643066,1000,0.025,851,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.014425039291381838,1000,0.025,827,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.012000024318695068,1000,0.025,837,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.013875007629394531,1000,0.025,823,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.021400034427642826,2000,0.05,1705,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.022900044918060303,2000,0.05,1684,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.02437502145767212,2000,0.05,1677,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.01985001564025879,2000,0.05,1654,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.029025018215179443,3000,0.075,2552,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.02927500009536743,3000,0.075,2517,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.026775002479553226,3000,0.075,2520,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.025600016117095947,3000,0.075,2493,CR,0,LeNet1,fashion,fashion_LeNet1
NAC,0.02974998950958252,4000,0.1,3380,CR,0,LeNet1,fashion,fashion_LeNet1
TKNC,0.034575045108795166,4000,0.1,3351,CR,0,LeNet1,fashion,fashion_LeNet1
NBC,0.03334999084472656,4000,0.1,3345,CR,0,LeNet1,fashion,fashion_LeNet1
SNAC,0.030350029468536373,4000,0.1,3336,CR,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03827500343322754,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.029224991798400882,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0411750078201294,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.02337503433227539,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.028500020503997806,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.01887500286102295,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03977501392364502,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.02845001220703125,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05037498474121094,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05102503299713135,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.04640001058578491,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.03412503004074097,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.041925013065338135,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.04075002670288086,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.054175019264221184,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.029900014400482174,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.046900033950805664,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05594998598098755,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.057725012302398675,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.028800010681152344,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.05272501707077026,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.04237502813339234,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.060725033283233636,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.045475006103515625,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.060750007629394524,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.0570250153541565,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.07630002498626709,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
CES,0.05650001764297485,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Gini,0.0621500015258789,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
Random,0.03582501411437988,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
MAX_P,0.06202501058578491,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
LSA,0.04737502336502075,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.027225017547607425,1000,0.025,919,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04449999332427978,1000,0.025,960,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03165000677108765,1000,0.025,988,RG,0,resNet20,fashion,fashion_resNet20
CES,0.03329998254776001,1000,0.025,866,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.0281749963760376,1000,0.025,893,RG,0,resNet20,fashion,fashion_resNet20
Random,0.015900015830993652,1000,0.025,842,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03357499837875366,1000,0.025,827,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.011250019073486328,1000,0.025,91,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.036100029945373535,2000,0.05,1780,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.047524988651275635,2000,0.05,1887,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.057850003242492676,2000,0.05,1970,RG,0,resNet20,fashion,fashion_resNet20
CES,0.037850022315979004,2000,0.05,1747,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.025825023651123047,2000,0.05,1674,RG,0,resNet20,fashion,fashion_resNet20
Random,0.03210002183914185,2000,0.05,1686,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03290003538131714,2000,0.05,1611,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.0072749853134155265,2000,0.05,172,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.04844999313354492,3000,0.075,2635,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05080002546310425,3000,0.075,2810,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05787503719329834,3000,0.075,2934,RG,0,resNet20,fashion,fashion_resNet20
CES,0.04212498664855957,3000,0.075,2641,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.04697501659393311,3000,0.075,2429,RG,0,resNet20,fashion,fashion_resNet20
Random,0.035075008869171136,3000,0.075,2525,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.051600039005279534,3000,0.075,2374,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.012000024318695068,3000,0.075,332,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.047500014305114746,4000,0.1,3492,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.0636250376701355,4000,0.1,3764,RG,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0720750093460083,4000,0.1,3874,RG,0,resNet20,fashion,fashion_resNet20
CES,0.04610002040863037,4000,0.1,3528,RG,0,resNet20,fashion,fashion_resNet20
Gini,0.060000002384185784,4000,0.1,3159,RG,0,resNet20,fashion,fashion_resNet20
Random,0.04562503099441528,4000,0.1,3348,RG,0,resNet20,fashion,fashion_resNet20
MAX_P,0.05914998054504395,4000,0.1,3155,RG,0,resNet20,fashion,fashion_resNet20
LSA,0.020650029182434082,4000,0.1,578,RG,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03527498245239258,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.033550024032592766,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.022975027561187744,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.03000003099441528,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.03697502613067627,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.030650019645690918,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03280001878738403,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.026825010776519772,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.050700008869171136,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04557502269744873,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.042950034141540534,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.04347503185272217,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.04897499084472656,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.023200035095214844,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.03167498111724853,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.03130000829696655,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.0598750114440918,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.053950011730194085,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05010002851486206,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.04635000228881836,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.058175027370452874,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.05190002918243408,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04285001754760742,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.037000000476837165,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.06440001726150513,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.06330001354217529,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.0654749870300293,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
CES,0.05032503604888916,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Gini,0.06022500991821289,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
Random,0.042174994945526116,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
MAX_P,0.05730003118515015,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
LSA,0.037249982357025146,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.027824997901916504,1000,0.025,687,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.029449999332427982,1000,0.025,672,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03000003099441528,1000,0.025,617,IR,0,resNet20,fashion,fashion_resNet20
CES,0.00527501106262207,1000,0.025,835,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.023200035095214844,1000,0.025,646,IR,0,resNet20,fashion,fashion_resNet20
Random,0.0249750018119812,1000,0.025,844,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.032725036144256585,1000,0.025,649,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.012475013732910156,1000,0.025,928,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.040975034236907966,2000,0.05,1438,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.03435003757476806,2000,0.05,1371,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.03302502632141113,2000,0.05,1254,IR,0,resNet20,fashion,fashion_resNet20
CES,0.02887499332427978,2000,0.05,1667,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.03395003080368042,2000,0.05,1291,IR,0,resNet20,fashion,fashion_resNet20
Random,0.04132503271102905,2000,0.05,1697,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.05457502603530884,2000,0.05,1311,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.037025034427642815,2000,0.05,1776,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.04892498254776001,3000,0.075,2188,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.036650002002716064,3000,0.075,2054,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.04159998893737793,3000,0.075,1893,IR,0,resNet20,fashion,fashion_resNet20
CES,0.04167503118515015,3000,0.075,2504,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.033375024795532234,3000,0.075,1939,IR,0,resNet20,fashion,fashion_resNet20
Random,0.046949982643127434,3000,0.075,2521,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04455000162124634,3000,0.075,1963,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.020300030708312992,3000,0.075,2605,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.0508500337600708,4000,0.1,2944,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.053725004196166985,4000,0.1,2744,IR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.04365003108978272,4000,0.1,2541,IR,0,resNet20,fashion,fashion_resNet20
CES,0.051725029945373535,4000,0.1,3336,IR,0,resNet20,fashion,fashion_resNet20
Gini,0.06287503242492676,4000,0.1,2589,IR,0,resNet20,fashion,fashion_resNet20
Random,0.045475006103515625,4000,0.1,3349,IR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.06252503395080566,4000,0.1,2642,IR,0,resNet20,fashion,fashion_resNet20
LSA,0.039375007152557366,4000,0.1,3324,IR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.03622502088546753,1000,0.025,565,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.033649981021881104,1000,0.025,679,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.02522498369216919,1000,0.025,577,CR,0,resNet20,fashion,fashion_resNet20
CES,0.01947498321533203,1000,0.025,830,CR,0,resNet20,fashion,fashion_resNet20
